p0_rank,p1_rank,p0_odds,p1_odds,tourney_date,winner
19.0,40.0,1.36,3.0,2013-03-20,0.0
30.0,46.0,1.57,2.37,2017-02-06,1.0
9.0,15.0,2.1,1.66,2012-10-01,1.0
74.0,130.0,1.44,2.62,2012-07-09,1.0
11.0,100.0,1.1,6.5,2007-01-15,0.0
41.0,42.0,2.2,1.66,2022-04-11,1.0
6.0,30.0,1.1,7.0,2012-05-27,0.0
3.0,20.0,1.66,2.2,2018-07-30,0.0
4.0,98.0,1.19,4.33,2006-03-06,0.0
1.0,43.0,1.01,26.0,2013-08-26,0.0
89.0,101.0,3.5,1.28,2010-09-20,1.0
49.0,90.0,2.25,1.57,2010-01-04,1.0
46.0,47.0,1.8,1.9,2018-10-08,1.0
3.0,111.0,1.02,19.0,2021-04-19,0.0
7.0,34.0,1.22,4.0,2014-09-29,0.0
87.0,96.0,2.37,1.53,2008-05-25,1.0
102.0,131.0,1.5,2.5,2008-07-14,0.0
34.0,162.0,1.4,2.75,2017-02-06,1.0
68.0,91.0,2.0,1.72,2010-04-19,0.0
20.0,27.0,2.75,1.4,2011-01-10,1.0
70.0,212.0,1.36,3.0,2010-04-05,1.0
34.0,36.0,2.25,1.57,2010-08-15,1.0
17.0,31.0,2.1,1.66,2015-04-27,1.0
41.0,60.0,1.66,2.1,2008-10-06,1.0
99.0,106.0,1.66,2.1,2012-01-30,0.0
10.0,89.0,1.08,8.0,2016-08-29,0.0
2.0,4.0,1.66,2.2,2007-08-05,1.0
30.0,80.0,1.22,4.0,2013-12-30,1.0
43.0,80.0,1.61,2.2,2007-01-01,1.0
29.0,1145.0,1.14,5.0,2008-04-20,0.0
50.0,63.0,1.83,1.83,2015-04-27,1.0
36.0,43.0,1.36,3.0,2009-07-27,0.0
4.0,114.0,1.25,3.75,2016-05-09,1.0
68.0,79.0,1.44,2.75,2022-01-10,0.0
42.0,218.0,1.2,4.33,2012-01-09,0.0
19.0,265.0,1.28,3.5,2008-03-27,0.0
24.0,91.0,1.33,3.25,2015-05-17,0.0
19.0,42.0,1.53,2.37,2015-11-02,0.0
75.0,98.0,1.53,2.37,2020-02-10,1.0
25.0,181.0,1.3,3.4,2008-02-18,0.0
7.0,14.0,1.72,2.1,2008-10-26,1.0
59.0,64.0,4.0,1.22,2010-08-30,0.0
108.0,248.0,1.5,2.5,2011-01-31,0.0
3.0,49.0,1.28,3.75,2018-01-15,1.0
10.0,69.0,1.5,2.5,2018-02-12,1.0
29.0,107.0,1.22,4.0,2010-01-18,1.0
43.0,151.0,1.4,2.75,2013-02-11,1.0
52.0,85.0,1.57,2.25,2016-04-18,0.0
6.0,71.0,1.13,5.5,2013-08-05,1.0
100.0,618.0,1.33,3.25,2008-01-14,0.0
25.0,265.0,1.19,4.33,2006-08-07,0.0
98.0,106.0,1.36,3.0,2016-07-18,1.0
4.0,29.0,1.12,6.0,2015-03-12,0.0
47.0,474.0,1.44,2.62,2017-01-02,0.0
113.0,168.0,1.61,2.2,2007-05-28,1.0
4.0,21.0,1.3,3.4,2014-02-24,1.0
27.0,62.0,1.28,3.5,2015-06-15,0.0
23.0,70.0,1.14,5.5,2018-02-26,0.0
83.0,282.0,1.11,6.5,2017-06-12,0.0
11.0,54.0,1.12,6.0,2020-09-28,0.0
32.0,84.0,1.53,2.5,2020-08-24,0.0
3.0,49.0,1.1,7.0,2012-02-13,0.0
60.0,67.0,1.22,4.0,2006-06-26,1.0
52.0,77.0,1.3,3.39,2007-04-23,1.0
5.0,9.0,1.4,3.0,2021-05-10,0.0
70.0,76.0,1.66,2.1,2014-07-27,0.0
50.0,101.0,1.66,2.1,2009-07-19,1.0
14.0,38.0,1.3,3.4,2012-09-24,0.0
4.0,20.0,1.44,2.75,2015-06-29,1.0
1.0,6.0,1.07,9.0,2016-01-04,0.0
105.0,168.0,4.5,1.16,2007-09-10,1.0
20.0,172.0,1.14,5.5,2019-08-05,0.0
11.0,76.0,1.12,6.0,2014-01-13,0.0
7.0,9.0,1.18,4.5,2012-11-05,0.0
49.0,104.0,3.25,1.36,2014-05-18,0.0
21.0,235.0,1.83,1.83,2007-04-15,0.0
35.0,75.0,1.57,2.37,2017-08-28,0.0
29.0,90.0,2.2,1.61,2006-06-12,0.0
18.0,92.0,1.11,6.0,2007-09-10,0.0
21.0,40.0,1.11,7.0,2018-07-02,0.0
30.0,432.0,1.28,3.5,2010-10-04,1.0
4.0,24.0,1.36,3.2,2007-10-08,0.0
67.0,335.0,1.57,2.37,2021-06-07,0.0
19.0,77.0,1.28,3.75,2016-10-17,0.0
37.0,163.0,1.3,3.5,2021-07-12,0.0
43.0,85.0,1.53,2.37,2017-09-18,0.0
25.0,144.0,1.18,4.5,2016-08-29,0.0
10.0,23.0,1.57,2.37,2022-08-08,1.0
10.0,169.0,1.11,6.5,2015-02-23,1.0
99.0,143.0,1.66,2.1,2016-05-23,0.0
25.0,100.0,1.16,4.5,2010-04-05,0.0
28.0,39.0,1.61,2.2,2007-10-01,0.0
25.0,123.0,1.57,2.25,2018-02-05,1.0
22.0,155.0,1.44,2.62,2016-01-18,0.0
26.0,36.0,1.25,3.75,2013-10-14,0.0
37.0,40.0,2.37,1.57,2021-11-01,1.0
1.0,9.0,1.25,4.0,2014-08-25,0.0
71.0,88.0,2.5,1.53,2021-09-20,0.0
25.0,141.0,1.06,8.0,2010-05-24,1.0
121.0,149.0,1.66,2.1,2020-02-03,1.0
6.0,38.0,1.04,10.0,2009-08-31,0.0
56.0,64.0,1.3,3.5,2022-06-20,0.0
64.0,493.0,1.8,1.9,2009-06-14,0.0
29.0,37.0,1.33,3.4,2019-01-07,0.0
4.0,185.0,1.04,13.0,2012-02-27,0.0
111.0,117.0,1.57,2.25,2006-09-25,1.0
30.0,64.0,1.22,4.0,2015-10-05,0.0
7.0,32.0,2.25,1.57,2006-10-30,0.0
4.0,5.0,1.38,3.0,2008-11-09,1.0
42.0,74.0,2.5,1.53,2021-03-01,0.0
39.0,51.0,1.33,3.25,2008-03-13,0.0
69.0,106.0,1.4,2.75,2011-05-15,0.0
141.0,212.0,1.44,2.75,2021-07-19,1.0
45.0,71.0,2.1,1.66,2018-04-16,1.0
7.0,60.0,1.2,4.5,2022-02-21,0.0
11.0,21.0,1.66,2.1,2016-10-10,1.0
66.0,103.0,1.5,2.5,2007-09-24,0.0
3.0,26.0,1.39,2.75,2007-02-12,1.0
35.0,69.0,1.9,1.9,2021-10-25,0.0
31.0,58.0,1.36,3.25,2013-07-08,0.0
68.0,106.0,1.36,3.0,2015-08-03,1.0
46.0,67.0,1.72,2.0,2006-09-11,1.0
28.0,50.0,2.37,1.53,2014-07-27,1.0
11.0,73.0,1.03,15.0,2015-06-29,0.0
61.0,104.0,1.66,2.1,2007-07-29,1.0
17.0,49.0,1.8,1.9,2006-03-20,0.0
2.0,16.0,1.25,3.75,2012-01-02,1.0
24.0,72.0,1.33,3.25,2007-10-08,0.0
76.0,79.0,2.0,1.72,2016-05-23,1.0
37.0,46.0,1.66,2.1,2016-04-18,0.0
4.0,100.0,1.02,19.0,2015-01-19,0.0
68.0,95.0,1.53,2.37,2006-05-29,1.0
69.0,70.0,2.1,1.72,2019-04-08,0.0
28.0,212.0,1.22,4.0,2014-07-21,0.0
111.0,351.0,4.33,1.2,2008-02-11,0.0
25.0,84.0,1.5,2.5,2021-01-04,0.0
57.0,157.0,1.22,4.0,2007-10-22,1.0
60.0,102.0,1.4,2.75,2007-12-31,0.0
17.0,74.0,1.22,4.0,2008-03-03,0.0
23.0,56.0,1.44,2.62,2013-04-29,1.0
8.0,19.0,1.4,3.0,2019-02-11,1.0
34.0,113.0,1.33,3.4,2021-03-22,0.0
53.0,81.0,1.61,2.3,2022-01-03,0.0
32.0,36.0,1.66,2.1,2013-01-14,1.0
39.0,67.0,1.4,2.75,2009-07-13,1.0
10.0,25.0,2.1,1.66,2018-10-29,0.0
2.0,23.0,1.08,8.0,2011-10-09,1.0
25.0,53.0,1.4,2.75,2015-08-31,0.0
2.0,4.0,1.5,2.62,2008-03-27,1.0
9.0,129.0,1.03,11.0,2010-01-18,0.0
42.0,107.0,1.22,4.33,2022-01-17,0.0
22.0,130.0,1.18,4.5,2013-06-24,0.0
20.0,29.0,2.62,1.44,2020-10-19,1.0
48.0,59.0,1.61,2.2,2006-08-28,0.0
24.0,29.0,1.4,2.75,2020-10-26,0.0
84.0,87.0,1.4,2.75,2010-02-01,0.0
55.0,158.0,1.66,2.2,2017-03-20,0.0
39.0,364.0,1.12,5.5,2006-07-31,0.0
21.0,266.0,1.1,6.5,2009-02-09,0.0
49.0,66.0,1.72,2.0,2013-04-22,1.0
12.0,53.0,1.39,2.75,2007-05-07,1.0
27.0,99.0,1.72,2.0,2012-08-06,0.0
48.0,65.0,1.72,2.0,2008-04-14,1.0
45.0,55.0,1.1,7.0,2022-06-20,0.0
17.0,77.0,1.66,2.1,2009-03-12,0.0
26.0,67.0,2.0,1.8,2018-07-02,0.0
35.0,230.0,1.11,6.5,2016-07-11,0.0
5.0,68.0,1.02,19.0,2012-01-16,0.0
56.0,109.0,1.1,7.0,2022-06-27,0.0
19.0,49.0,1.28,3.5,2006-01-02,1.0
43.0,92.0,3.4,1.3,2008-02-25,1.0
34.0,89.0,1.18,4.5,2013-09-16,1.0
56.0,292.0,1.5,2.5,2016-06-20,1.0
13.0,65.0,1.25,3.75,2014-04-21,1.0
2.0,27.0,1.07,7.5,2008-11-09,0.0
107.0,167.0,1.83,1.83,2014-06-09,1.0
48.0,49.0,1.53,2.5,2021-05-10,0.0
6.0,41.0,1.03,11.0,2009-08-31,0.0
25.0,74.0,2.1,1.72,2018-07-30,1.0
44.0,268.0,1.25,3.75,2020-10-12,1.0
29.0,34.0,2.75,1.4,2018-02-12,1.0
3.0,62.0,1.22,4.33,2018-04-30,0.0
1.0,25.0,1.01,15.0,2009-05-25,1.0
10.0,29.0,1.72,2.0,2011-10-17,0.0
17.0,70.0,1.19,4.33,2006-01-16,0.0
18.0,66.0,1.4,3.0,2021-06-28,0.0
87.0,98.0,1.53,2.37,2013-04-22,0.0
2.0,13.0,1.33,3.4,2017-04-17,1.0
51.0,95.0,1.38,2.87,2008-09-08,0.0
7.0,99.0,1.1,6.5,2006-06-26,0.0
18.0,68.0,1.16,5.0,2013-05-19,1.0
36.0,195.0,1.11,6.5,2016-01-11,0.0
57.0,276.0,1.5,2.5,2007-07-29,0.0
319.0,399.0,1.9,1.8,2014-07-21,0.0
109.0,170.0,2.1,1.66,2017-07-24,1.0
14.0,29.0,1.57,2.25,2015-10-26,1.0
82.0,85.0,7.0,1.1,2016-06-27,1.0
18.0,67.0,1.12,5.5,2008-06-23,0.0
36.0,57.0,1.9,1.8,2008-03-13,0.0
16.0,79.0,1.38,2.87,2011-10-09,1.0
7.0,205.0,1.07,9.0,2019-08-26,0.0
11.0,21.0,1.53,2.37,2006-01-09,1.0
19.0,104.0,1.08,7.0,2009-03-12,0.0
6.0,24.0,1.12,6.0,2016-05-09,0.0
24.0,46.0,1.4,3.0,2015-10-26,1.0
9.0,69.0,1.36,3.0,2009-08-31,0.0
16.0,120.0,1.16,5.0,2012-06-25,0.0
82.0,85.0,1.11,6.0,2010-04-05,0.0
18.0,88.0,1.22,4.0,2007-10-08,0.0
46.0,52.0,2.62,1.44,2013-09-23,1.0
23.0,105.0,1.3,3.39,2006-10-23,0.0
22.0,67.0,1.25,3.5,2006-10-02,0.0
70.0,75.0,2.0,1.72,2019-10-28,1.0
39.0,53.0,1.25,3.75,2011-10-24,1.0
23.0,55.0,1.4,2.75,2011-01-17,1.0
21.0,38.0,2.75,1.44,2014-02-24,0.0
2.0,9.0,1.12,6.0,2022-01-17,0.0
88.0,156.0,1.83,1.83,2015-01-05,1.0
3.0,20.0,1.14,5.5,2015-05-10,1.0
25.0,52.0,1.61,2.2,2014-08-10,0.0
48.0,69.0,2.2,1.61,2006-07-24,1.0
54.0,555.0,1.19,4.33,2008-06-09,0.0
36.0,53.0,3.4,1.3,2009-10-05,1.0
41.0,105.0,1.33,3.25,2012-01-30,1.0
1.0,85.0,1.02,19.0,2017-08-28,0.0
38.0,78.0,1.33,3.25,2014-07-21,0.0
18.0,111.0,1.12,6.0,2014-02-10,0.0
72.0,78.0,1.9,1.8,2016-03-21,0.0
54.0,69.0,1.36,3.0,2010-04-05,0.0
28.0,156.0,1.61,2.2,2007-04-09,1.0
1.0,5.0,1.1,8.0,2012-01-16,0.0
10.0,27.0,1.33,3.4,2016-10-31,1.0
18.0,68.0,1.36,3.0,2008-01-14,1.0
59.0,82.0,1.28,3.5,2015-07-27,0.0
23.0,73.0,1.44,2.62,2016-08-29,0.0
6.0,16.0,1.28,3.5,2009-06-08,1.0
62.0,79.0,1.4,2.75,2008-02-11,0.0
8.0,67.0,1.2,4.33,2013-02-25,1.0
77.0,92.0,2.25,1.57,2009-06-22,0.0
15.0,31.0,1.5,2.5,2020-09-14,0.0
64.0,184.0,1.12,6.0,2013-07-08,0.0
33.0,64.0,1.66,2.2,2022-05-16,1.0
49.0,93.0,1.61,2.2,2014-08-25,0.0
13.0,40.0,1.11,6.0,2009-08-31,0.0
3.0,75.0,1.08,8.0,2017-03-20,0.0
27.0,71.0,1.72,2.0,2011-04-04,0.0
5.0,55.0,1.02,17.0,2014-05-26,0.0
29.0,45.0,1.33,3.25,2010-02-08,0.0
4.0,64.0,1.08,7.0,2007-02-12,0.0
10.0,17.0,1.5,2.5,2006-08-28,0.0
18.0,120.0,1.05,11.0,2020-08-31,0.0
17.0,100.0,1.22,4.0,2011-08-08,0.0
143.0,292.0,1.22,4.0,2020-10-12,0.0
1.0,50.0,1.03,15.0,2013-08-05,0.0
60.0,65.0,1.72,2.0,2010-09-27,0.0
51.0,93.0,1.61,2.2,2007-07-16,0.0
48.0,64.0,3.75,1.25,2010-07-26,1.0
19.0,30.0,1.36,3.0,2019-08-05,0.0
67.0,118.0,1.5,2.5,2007-10-01,1.0
49.0,73.0,1.18,4.5,2016-04-18,0.0
20.0,23.0,1.57,2.37,2017-03-20,0.0
41.0,167.0,1.22,4.33,2021-11-08,0.0
7.0,62.0,1.02,19.0,2013-08-26,0.0
114.0,121.0,1.72,2.0,2017-03-20,1.0
9.0,59.0,1.05,11.0,2022-08-29,0.0
23.0,122.0,1.2,4.33,2013-02-18,0.0
29.0,120.0,1.14,5.5,2012-09-17,0.0
28.0,40.0,1.28,3.5,2008-05-11,0.0
1.0,2.0,2.75,1.44,2019-05-13,1.0
18.0,58.0,1.57,2.37,2020-02-17,0.0
8.0,72.0,1.05,11.0,2016-05-23,0.0
90.0,259.0,1.22,4.33,2021-06-21,0.0
3.0,32.0,1.08,8.0,2013-03-20,0.0
86.0,94.0,11.0,1.05,2011-08-21,1.0
38.0,73.0,1.4,2.75,2012-04-30,0.0
18.0,42.0,2.25,1.57,2018-03-05,1.0
8.0,85.0,1.04,13.0,2014-01-13,0.0
58.0,91.0,1.22,4.33,2020-09-28,0.0
18.0,60.0,1.72,2.1,2022-06-20,1.0
117.0,160.0,1.83,1.83,2008-07-07,0.0
87.0,130.0,1.53,2.37,2019-02-11,0.0
49.0,89.0,1.66,2.1,2019-09-16,0.0
7.0,13.0,1.3,3.5,2018-08-13,0.0
46.0,151.0,1.83,1.83,2007-09-10,1.0
20.0,91.0,1.44,2.75,2022-02-14,0.0
3.0,13.0,1.44,2.62,2009-08-31,0.0
24.0,36.0,2.62,1.44,2016-07-18,0.0
19.0,80.0,1.39,2.75,2007-04-30,0.0
46.0,240.0,1.14,5.5,2017-05-29,0.0
1.0,33.0,1.01,21.0,2015-08-10,0.0
28.0,50.0,1.08,8.0,2015-08-31,0.0
17.0,38.0,1.3,3.4,2017-08-14,0.0
33.0,47.0,1.5,2.5,2014-08-17,0.0
46.0,84.0,1.12,5.5,2009-06-14,0.0
10.0,97.0,1.22,4.0,2012-07-16,0.0
62.0,75.0,1.33,3.25,2019-04-29,1.0
10.0,31.0,2.87,1.38,2012-01-02,1.0
16.0,25.0,1.5,2.5,2016-07-18,1.0
20.0,82.0,1.44,2.62,2010-06-07,1.0
79.0,163.0,1.72,2.0,2007-04-09,1.0
110.0,122.0,3.75,1.25,2007-06-11,0.0
44.0,86.0,1.28,3.5,2009-10-26,0.0
69.0,78.0,2.37,1.53,2011-02-07,1.0
2.0,56.0,1.01,26.0,2021-02-08,0.0
28.0,135.0,1.16,4.5,2010-02-08,1.0
26.0,80.0,1.14,5.0,2010-02-15,1.0
13.0,42.0,2.2,1.66,2022-04-11,0.0
18.0,40.0,1.66,2.1,2008-01-07,1.0
6.0,95.0,1.02,19.0,2020-01-20,0.0
44.0,45.0,4.5,1.18,2017-04-17,1.0
45.0,77.0,1.33,3.25,2013-06-10,0.0
1.0,41.0,1.03,15.0,2014-09-29,0.0
72.0,157.0,1.53,2.5,2022-03-07,1.0
90.0,104.0,2.2,1.66,2019-02-18,0.0
34.0,75.0,1.53,2.37,2014-01-13,0.0
39.0,103.0,1.72,2.0,2015-05-03,0.0
5.0,10.0,1.61,2.3,2022-07-25,1.0
5.0,57.0,1.3,3.4,2007-07-09,1.0
64.0,1066.0,1.05,11.0,2012-09-24,0.0
60.0,67.0,1.5,2.5,2014-08-04,0.0
163.0,202.0,1.5,2.62,2022-01-31,0.0
82.0,113.0,3.0,1.36,2012-10-15,0.0
17.0,54.0,1.12,6.0,2012-10-29,0.0
62.0,81.0,1.22,4.0,2014-05-18,0.0
18.0,41.0,2.25,1.57,2015-09-28,1.0
19.0,147.0,1.33,3.25,2012-07-16,0.0
53.0,106.0,1.5,2.5,2019-02-04,0.0
18.0,86.0,1.12,5.5,2009-08-31,0.0
21.0,97.0,1.53,2.37,2020-02-03,0.0
16.0,97.0,1.18,4.5,2011-10-24,1.0
15.0,70.0,1.1,7.0,2015-10-11,0.0
98.0,108.0,2.5,1.53,2017-01-16,1.0
58.0,70.0,1.4,2.75,2013-10-21,0.0
34.0,84.0,1.36,3.0,2012-04-30,0.0
136.0,268.0,1.22,4.0,2009-06-08,0.0
19.0,21.0,2.62,1.5,2022-08-08,1.0
14.0,44.0,1.66,2.1,2008-07-21,1.0
2.0,31.0,1.14,5.5,2015-06-15,0.0
3.0,9.0,1.44,2.75,2017-11-13,1.0
73.0,283.0,2.1,1.66,2013-04-08,1.0
106.0,398.0,2.5,1.5,2006-06-26,0.0
10.0,32.0,2.2,1.66,2018-07-02,0.0
12.0,385.0,1.16,4.5,2018-08-20,0.0
26.0,164.0,1.33,3.4,2022-02-14,0.0
20.0,36.0,1.22,4.0,2009-04-12,1.0
31.0,52.0,1.66,2.2,2021-06-14,0.0
36.0,69.0,1.44,2.62,2018-10-01,0.0
1.0,7.0,1.36,3.25,2018-08-06,0.0
101.0,146.0,2.0,1.72,2014-06-15,1.0
37.0,54.0,1.66,2.1,2006-10-02,1.0
32.0,44.0,1.4,3.0,2019-01-14,1.0
20.0,45.0,1.4,2.87,2011-07-25,1.0
18.0,39.0,1.3,3.4,2014-08-04,0.0
25.0,156.0,1.18,4.5,2015-02-09,1.0
45.0,144.0,2.25,1.57,2009-06-14,1.0
23.0,37.0,1.53,2.37,2008-02-11,0.0
3.0,35.0,1.06,10.0,2016-01-18,0.0
33.0,197.0,1.22,4.33,2021-02-08,0.0
74.0,98.0,1.57,2.25,2019-07-22,0.0
34.0,188.0,1.3,3.5,2017-05-29,0.0
8.0,106.0,1.11,6.5,2017-07-31,0.0
19.0,94.0,1.36,3.25,2015-07-27,0.0
65.0,78.0,1.66,2.1,2017-10-16,0.0
66.0,71.0,1.66,2.1,2012-01-09,0.0
66.0,69.0,2.75,1.4,2009-02-02,1.0
26.0,28.0,2.25,1.57,2010-08-09,1.0
42.0,143.0,1.53,2.5,2017-08-07,1.0
50.0,87.0,1.33,3.25,2007-04-23,0.0
81.0,141.0,2.62,1.44,2008-05-25,1.0
34.0,103.0,1.36,3.0,2010-01-18,1.0
38.0,66.0,1.36,3.0,2011-01-31,1.0
50.0,59.0,1.61,2.2,2019-10-21,0.0
60.0,154.0,1.53,2.37,2006-01-09,0.0
3.0,14.0,1.33,3.25,2008-10-26,1.0
1.0,26.0,1.02,17.0,2015-06-29,0.0
63.0,110.0,1.33,3.25,2012-02-13,0.0
3.0,81.0,1.18,4.5,2018-03-19,0.0
79.0,84.0,6.0,1.12,2012-06-11,1.0
50.0,103.0,1.33,3.4,2021-05-31,1.0
47.0,107.0,1.72,2.0,2015-04-27,1.0
4.0,14.0,1.44,2.75,2022-06-27,0.0
97.0,121.0,1.72,2.1,2021-03-08,1.0
40.0,130.0,1.36,3.0,2013-02-04,1.0
23.0,70.0,1.61,2.2,2010-06-07,0.0
62.0,110.0,1.36,3.0,2013-02-04,0.0
2.0,3.0,1.53,2.5,2021-11-15,0.0
42.0,85.0,1.36,3.0,2013-02-25,0.0
19.0,110.0,1.4,2.75,2013-07-08,0.0
28.0,107.0,1.14,5.5,2015-08-31,1.0
68.0,74.0,7.0,1.1,2012-03-08,1.0
13.0,221.0,1.05,11.0,2012-10-01,1.0
20.0,102.0,1.12,6.0,2020-09-28,0.0
3.0,46.0,1.05,11.0,2012-02-13,0.0
59.0,65.0,1.83,1.83,2011-02-14,0.0
1.0,62.0,1.002,34.0,2013-01-14,0.0
107.0,243.0,1.36,3.0,2007-07-29,0.0
117.0,140.0,1.36,3.0,2014-07-21,0.0
82.0,111.0,2.1,1.66,2006-05-22,1.0
74.0,214.0,2.62,1.44,2006-07-10,1.0
5.0,32.0,1.04,10.0,2009-05-25,0.0
36.0,77.0,1.9,1.8,2017-02-27,1.0
11.0,211.0,1.08,8.0,2019-02-11,1.0
19.0,53.0,1.33,3.25,2018-01-01,1.0
2.0,9.0,1.11,6.5,2009-01-19,0.0
16.0,67.0,1.36,3.0,2018-06-18,0.0
29.0,65.0,1.83,1.83,2006-03-20,1.0
108.0,290.0,3.0,1.36,2012-01-30,0.0
33.0,54.0,2.0,1.72,2013-06-24,1.0
6.0,131.0,1.16,4.5,2008-02-18,0.0
13.0,64.0,1.44,2.62,2018-01-08,1.0
8.0,72.0,1.12,6.0,2018-05-28,0.0
40.0,174.0,1.4,2.75,2009-09-28,1.0
50.0,78.0,1.33,3.25,2010-02-22,0.0
10.0,28.0,1.33,3.4,2017-07-03,1.0
31.0,80.0,1.33,3.25,2007-09-10,0.0
179.0,224.0,3.0,1.36,2016-09-26,1.0
3.0,22.0,1.08,8.0,2015-08-16,0.0
11.0,30.0,2.2,1.61,2017-08-14,0.0
39.0,66.0,2.37,1.53,2008-07-14,1.0
30.0,59.0,2.25,1.57,2013-04-14,0.0
44.0,58.0,1.33,3.25,2013-03-20,0.0
74.0,87.0,1.44,2.75,2016-01-18,0.0
2.0,25.0,1.03,11.0,2007-08-13,1.0
16.0,61.0,1.83,1.83,2009-07-13,1.0
20.0,21.0,2.0,1.8,2021-03-01,1.0
4.0,16.0,1.28,3.75,2012-08-27,0.0
37.0,58.0,1.36,3.2,2022-04-25,0.0
42.0,48.0,2.25,1.57,2020-02-10,1.0
101.0,366.0,1.36,3.0,2014-03-06,0.0
46.0,119.0,1.16,4.5,2009-11-02,0.0
20.0,33.0,1.44,2.62,2020-10-26,1.0
26.0,55.0,1.4,3.0,2019-05-27,1.0
27.0,104.0,1.16,4.5,2007-07-16,0.0
27.0,86.0,1.72,2.0,2017-01-02,0.0
5.0,26.0,1.83,1.83,2006-03-20,0.0
103.0,190.0,1.53,2.37,2009-10-19,1.0
23.0,146.0,1.16,5.0,2014-06-15,0.0
25.0,149.0,1.44,2.62,2015-01-04,1.0
125.0,127.0,3.0,1.36,2010-02-01,0.0
104.0,106.0,1.5,2.5,2015-04-27,0.0
81.0,105.0,1.57,2.25,2010-01-03,1.0
12.0,49.0,1.04,13.0,2012-05-13,0.0
248.0,793.0,1.5,2.62,2016-06-27,0.0
6.0,11.0,1.44,2.62,2018-08-13,1.0
10.0,98.0,1.16,5.0,2018-07-02,0.0
49.0,55.0,1.33,3.25,2015-04-12,1.0
20.0,28.0,2.37,1.53,2013-08-11,0.0
5.0,7.0,1.53,2.5,2013-03-07,0.0
39.0,97.0,1.57,2.37,2012-01-30,0.0
19.0,196.0,1.05,11.0,2013-01-14,0.0
7.0,124.0,1.14,5.0,2009-08-16,1.0
25.0,80.0,1.14,5.0,2007-05-28,1.0
63.0,143.0,2.37,1.53,2020-10-12,1.0
14.0,134.0,1.25,4.0,2022-07-11,0.0
3.0,27.0,1.66,2.1,2006-03-20,0.0
77.0,91.0,1.44,2.62,2006-06-19,0.0
20.0,35.0,2.0,1.72,2007-08-05,1.0
51.0,71.0,2.2,1.61,2010-04-11,0.0
5.0,74.0,1.05,11.0,2012-01-09,0.0
37.0,96.0,1.3,3.4,2014-08-25,1.0
60.0,76.0,1.4,3.0,2019-05-27,0.0
4.0,33.0,1.25,3.5,2006-10-09,0.0
2.0,70.0,1.0,21.0,2010-01-18,0.0
51.0,65.0,1.36,3.0,2019-05-20,0.0
24.0,31.0,1.72,2.1,2008-01-07,1.0
81.0,100.0,1.8,2.0,2022-02-07,1.0
34.0,65.0,1.57,2.37,2022-08-22,1.0
40.0,54.0,2.0,1.72,2011-04-10,0.0
12.0,105.0,1.2,4.33,2010-01-03,0.0
6.0,46.0,1.16,4.5,2009-05-25,0.0
7.0,92.0,1.08,8.0,2012-03-21,0.0
52.0,188.0,1.3,3.5,2021-02-01,0.0
11.0,92.0,1.38,2.87,2009-05-03,0.0
18.0,50.0,1.25,3.75,2010-08-22,0.0
3.0,57.0,1.16,4.5,2007-08-27,0.0
79.0,230.0,1.53,2.37,2016-07-11,1.0
48.0,251.0,1.57,2.25,2015-08-10,0.0
90.0,126.0,3.0,1.36,2018-03-05,1.0
45.0,96.0,1.72,2.0,2010-07-19,1.0
7.0,18.0,1.57,2.37,2019-10-28,0.0
31.0,40.0,2.1,1.66,2008-04-20,0.0
108.0,129.0,3.0,1.36,2013-06-24,1.0
31.0,34.0,1.83,1.83,2016-08-15,1.0
80.0,87.0,3.0,1.4,2022-01-31,1.0
5.0,14.0,1.57,2.25,2010-10-31,0.0
24.0,34.0,2.37,1.57,2020-01-13,0.0
56.0,64.0,1.57,2.25,2014-05-04,0.0
21.0,62.0,1.22,4.0,2009-04-20,0.0
49.0,54.0,1.53,2.37,2008-05-11,0.0
14.0,34.0,1.4,2.87,2012-06-25,1.0
6.0,81.0,1.01,13.0,2009-01-19,0.0
37.0,91.0,1.28,3.5,2007-04-23,0.0
40.0,80.0,1.3,3.4,2010-09-20,0.0
7.0,14.0,1.57,2.37,2010-01-18,1.0
9.0,58.0,1.03,15.0,2012-06-25,0.0
53.0,97.0,1.66,2.1,2018-06-11,1.0
26.0,113.0,1.61,2.3,2021-09-20,1.0
19.0,75.0,1.05,9.0,2011-05-22,0.0
41.0,80.0,1.66,2.1,2006-09-25,0.0
43.0,66.0,1.25,3.75,2015-10-26,0.0
50.0,177.0,2.62,1.44,2006-08-21,1.0
1.0,8.0,1.07,9.0,2011-08-08,0.0
10.0,54.0,1.61,2.2,2011-05-22,0.0
36.0,53.0,1.61,2.2,2010-03-24,1.0
20.0,52.0,1.2,4.5,2020-01-20,0.0
1.0,84.0,1.01,13.0,2011-03-10,0.0
27.0,82.0,1.5,2.62,2022-07-25,1.0
21.0,44.0,1.44,2.75,2022-06-13,1.0
14.0,80.0,1.28,3.5,2006-01-16,0.0
1.0,26.0,1.22,4.33,2021-11-01,0.0
21.0,73.0,1.06,8.0,2011-06-20,0.0
100.0,172.0,1.4,2.75,2013-12-29,1.0
12.0,243.0,1.22,4.0,2012-08-27,0.0
20.0,21.0,1.25,3.75,2014-05-04,0.0
2.0,18.0,1.22,4.0,2015-04-12,1.0
68.0,81.0,1.4,2.75,2014-08-25,1.0
89.0,164.0,1.44,2.62,2013-07-15,0.0
